"Exp","Treatment","Rep","DayOfImaging","PSA","NSFTV.ID"
"E2","Stress",1,15,163181,"NSFTV_268"
"E2","Stress",1,16,177294,"NSFTV_268"
"E2","Control",1,16,237784,"NSFTV_268"
"E2","Stress",1,17,190572,"NSFTV_268"
"E2","Control",1,17,256721,"NSFTV_268"
"E2","Stress",1,18,206765,"NSFTV_268"
"E2","Control",1,18,270532,"NSFTV_268"
"E2","Stress",1,19,219555,"NSFTV_268"
"E2","Control",1,19,307003,"NSFTV_268"
"E2","Stress",1,20,234874,"NSFTV_268"
"E2","Control",1,20,303726,"NSFTV_268"
"E2","Stress",1,21,240024,"NSFTV_268"
"E2","Control",1,21,324741,"NSFTV_268"
"E2","Control",2,0,41948,"NSFTV_268"
"E2","Stress",2,0,38864,"NSFTV_268"
"E2","Control",2,2,38631,"NSFTV_268"
"E2","Stress",2,2,37546,"NSFTV_268"
"E2","Control",2,3,46063,"NSFTV_268"
"E2","Stress",2,3,40264,"NSFTV_268"
"E2","Control",2,5,58239,"NSFTV_268"
"E2","Stress",2,5,65275,"NSFTV_268"
"E2","Control",2,6,67573,"NSFTV_268"
"E2","Stress",2,6,70195,"NSFTV_268"
"E2","Control",2,7,85645,"NSFTV_268"
"E2","Stress",2,7,72088,"NSFTV_268"
"E2","Control",2,8,94813,"NSFTV_268"
"E2","Stress",2,8,82978,"NSFTV_268"
"E2","Stress",2,9,88285,"NSFTV_268"
"E2","Control",2,9,105283,"NSFTV_268"
"E2","Stress",2,10,78775,"NSFTV_268"
"E2","Control",2,10,122887,"NSFTV_268"
"E2","Control",2,11,108456,"NSFTV_268"
"E2","Stress",2,11,82218,"NSFTV_268"
"E2","Control",2,12,105918,"NSFTV_268"
"E2","Stress",2,12,98226,"NSFTV_268"
"E2","Control",2,13,75111,"NSFTV_268"
"E2","Stress",2,13,120112,"NSFTV_268"
"E2","Control",2,14,87326,"NSFTV_268"
"E2","Stress",2,14,130015,"NSFTV_268"
"E2","Control",2,15,113341,"NSFTV_268"
"E2","Stress",2,15,150323,"NSFTV_268"
"E2","Control",2,16,103439,"NSFTV_268"
"E2","Stress",2,16,158251,"NSFTV_268"
"E2","Control",2,17,101327,"NSFTV_268"
"E2","Stress",2,17,172487,"NSFTV_268"
"E2","Control",2,18,116008,"NSFTV_268"
"E2","Stress",2,18,181153,"NSFTV_268"
"E2","Control",2,19,113797,"NSFTV_268"
"E2","Stress",2,19,214072,"NSFTV_268"
"E2","Control",2,20,113191,"NSFTV_268"
"E2","Stress",2,20,227865,"NSFTV_268"
"E2","Stress",2,21,237589,"NSFTV_268"
"E2","Control",2,21,124691,"NSFTV_268"
"E3","Control",1,0,21829,"NSFTV_268"
"E3","Stress",1,0,24343,"NSFTV_268"
"E3","Control",1,2,36973,"NSFTV_268"
"E3","Stress",1,2,23251,"NSFTV_268"
"E3","Control",1,3,48732,"NSFTV_268"
"E3","Stress",1,3,27695,"NSFTV_268"
"E3","Control",1,5,55244,"NSFTV_268"
"E3","Stress",1,5,36308,"NSFTV_268"
"E3","Control",1,6,51215,"NSFTV_268"
"E3","Stress",1,6,38348,"NSFTV_268"
"E3","Control",1,7,44102,"NSFTV_268"
"E3","Stress",1,7,47376,"NSFTV_268"
"E3","Stress",1,8,50170,"NSFTV_268"
"E3","Control",1,8,52539,"NSFTV_268"
"E3","Stress",1,9,55533,"NSFTV_268"
"E3","Control",1,9,49924,"NSFTV_268"
"E3","Stress",1,10,63079,"NSFTV_268"
"E3","Control",1,10,57464,"NSFTV_268"
"E3","Stress",1,11,60417,"NSFTV_268"
"E3","Control",1,11,58314,"NSFTV_268"
"E3","Stress",1,12,65476,"NSFTV_268"
"E3","Control",1,12,70359,"NSFTV_268"
"E3","Stress",1,13,64076,"NSFTV_268"
"E3","Control",1,13,80592,"NSFTV_268"
"E3","Control",1,14,95852,"NSFTV_268"
"E3","Stress",1,14,73756,"NSFTV_268"
"E3","Control",1,15,100769,"NSFTV_268"
"E3","Stress",1,15,81211,"NSFTV_268"
"E3","Control",1,16,107312,"NSFTV_268"
"E3","Stress",1,16,89827,"NSFTV_268"
"E3","Control",1,17,117484,"NSFTV_268"
"E3","Stress",1,17,99544,"NSFTV_268"
"E3","Control",1,18,131410,"NSFTV_268"
"E3","Stress",1,18,108430,"NSFTV_268"
"E3","Stress",1,19,121147,"NSFTV_268"
"E3","Control",1,19,152308,"NSFTV_268"
"E3","Stress",1,20,132749,"NSFTV_268"
"E3","Control",1,20,161407,"NSFTV_268"
"E3","Stress",1,21,155503,"NSFTV_268"
"E3","Control",1,21,150431,"NSFTV_268"
"E1","Stress",1,0,29338,"NSFTV_27"
"E1","Control",1,0,35494,"NSFTV_27"
"E1","Stress",1,2,42845,"NSFTV_27"
"E1","Control",1,2,47496,"NSFTV_27"
"E1","Stress",1,3,47543,"NSFTV_27"
"E1","Control",1,3,58734,"NSFTV_27"
"E1","Stress",1,5,67305,"NSFTV_27"
"E1","Control",1,5,87946,"NSFTV_27"
"E1","Stress",1,6,76760,"NSFTV_27"
"E1","Control",1,6,101110,"NSFTV_27"
"E1","Control",1,7,124190,"NSFTV_27"
"E1","Stress",1,7,82601,"NSFTV_27"
"E1","Control",1,8,148559,"NSFTV_27"
"E1","Stress",1,8,98429,"NSFTV_27"
"E1","Control",1,9,174890,"NSFTV_27"
"E1","Stress",1,9,114960,"NSFTV_27"
"E1","Control",1,10,202393,"NSFTV_27"
"E1","Stress",1,10,122823,"NSFTV_27"
"E1","Control",1,11,227284,"NSFTV_27"
"E1","Stress",1,11,132973,"NSFTV_27"
"E1","Control",1,12,268415,"NSFTV_27"
"E1","Stress",1,12,154055,"NSFTV_27"
"E1","Control",1,13,324968,"NSFTV_27"
"E1","Stress",1,13,179097,"NSFTV_27"
"E1","Stress",1,14,191538,"NSFTV_27"
"E1","Control",1,14,374966,"NSFTV_27"
"E1","Control",1,15,437568,"NSFTV_27"
"E1","Stress",1,15,215648,"NSFTV_27"
"E1","Stress",1,16,239733,"NSFTV_27"
"E1","Control",1,16,509990,"NSFTV_27"
"E1","Control",1,17,587655,"NSFTV_27"
"E1","Stress",1,17,263339,"NSFTV_27"
"E1","Stress",1,18,275994,"NSFTV_27"
"E1","Control",1,18,655208,"NSFTV_27"
"E1","Control",1,19,711331,"NSFTV_27"
"E1","Stress",1,19,305638,"NSFTV_27"
"E1","Control",1,20,830107,"NSFTV_27"
"E1","Stress",1,20,344313,"NSFTV_27"
"E2","Stress",1,0,35035,"NSFTV_27"
"E2","Control",1,0,34800,"NSFTV_27"
"E2","Stress",1,2,49245,"NSFTV_27"
"E2","Control",1,2,53618,"NSFTV_27"
"E2","Stress",1,3,57885,"NSFTV_27"
"E2","Control",1,3,61641,"NSFTV_27"
"E2","Stress",1,5,74146,"NSFTV_27"
"E2","Control",1,5,88082,"NSFTV_27"
"E2","Stress",1,6,86121,"NSFTV_27"
"E2","Control",1,6,107475,"NSFTV_27"
"E2","Stress",1,7,98469,"NSFTV_27"
"E2","Control",1,7,124297,"NSFTV_27"
"E2","Stress",1,8,110528,"NSFTV_27"
"E2","Control",1,8,140709,"NSFTV_27"
"E2","Stress",1,9,111911,"NSFTV_27"
"E2","Control",1,9,152462,"NSFTV_27"
"E2","Stress",1,10,135808,"NSFTV_27"
"E2","Control",1,10,179224,"NSFTV_27"
"E2","Control",1,11,211120,"NSFTV_27"
"E2","Stress",1,11,146826,"NSFTV_27"
"E2","Stress",1,12,173840,"NSFTV_27"
"E2","Control",1,12,244699,"NSFTV_27"
"E2","Stress",1,13,199345,"NSFTV_27"
"E2","Control",1,13,277237,"NSFTV_27"
"E2","Stress",1,14,210420,"NSFTV_27"
"E2","Control",1,14,328842,"NSFTV_27"
"E2","Stress",1,15,231588,"NSFTV_27"
"E2","Control",1,15,370796,"NSFTV_27"
"E2","Stress",1,16,256908,"NSFTV_27"
"E2","Control",1,16,410555,"NSFTV_27"
"E2","Stress",1,17,289653,"NSFTV_27"
"E2","Control",1,17,445684,"NSFTV_27"
"E2","Stress",1,18,318496,"NSFTV_27"
"E2","Control",1,18,503090,"NSFTV_27"
"E2","Control",1,19,527636,"NSFTV_27"
"E2","Stress",1,19,351251,"NSFTV_27"
"E2","Control",1,20,592441,"NSFTV_27"
"E2","Stress",1,20,379610,"NSFTV_27"
"E2","Stress",1,21,391943,"NSFTV_27"
"E2","Control",1,21,689169,"NSFTV_27"
"E3","Stress",1,0,53212,"NSFTV_27"
"E3","Control",1,0,37981,"NSFTV_27"
"E3","Control",1,2,58832,"NSFTV_27"
"E3","Stress",1,2,79346,"NSFTV_27"
"E3","Control",1,3,70547,"NSFTV_27"
"E3","Stress",1,3,96896,"NSFTV_27"
"E3","Control",1,5,91918,"NSFTV_27"
"E3","Stress",1,5,127721,"NSFTV_27"
"E3","Control",1,6,106176,"NSFTV_27"
"E3","Stress",1,6,143689,"NSFTV_27"
"E3","Control",1,7,123764,"NSFTV_27"
"E3","Stress",1,7,154201,"NSFTV_27"
"E3","Control",1,8,129479,"NSFTV_27"
"E3","Stress",1,8,162641,"NSFTV_27"
"E3","Control",1,9,145733,"NSFTV_27"
"E3","Stress",1,9,173713,"NSFTV_27"
"E3","Control",1,10,160398,"NSFTV_27"
"E3","Stress",1,10,196021,"NSFTV_27"
"E3","Control",1,12,209072,"NSFTV_27"
"E3","Stress",1,12,219912,"NSFTV_27"
"E3","Control",1,13,234756,"NSFTV_27"
"E3","Stress",1,13,235095,"NSFTV_27"
"E3","Control",1,14,251334,"NSFTV_27"
"E3","Stress",1,14,237090,"NSFTV_27"
"E3","Stress",1,15,274253,"NSFTV_27"
"E3","Control",1,15,271212,"NSFTV_27"
"E3","Control",1,16,278700,"NSFTV_27"
"E3","Stress",1,16,307050,"NSFTV_27"
"E3","Control",1,17,334894,"NSFTV_27"
"E3","Stress",1,17,312806,"NSFTV_27"
"E3","Control",1,18,386109,"NSFTV_27"
"E3","Stress",1,18,311817,"NSFTV_27"
"E3","Stress",1,19,319048,"NSFTV_27"
"E3","Control",1,19,429611,"NSFTV_27"
"E3","Control",1,20,500615,"NSFTV_27"
"E3","Stress",1,20,343867,"NSFTV_27"
"E3","Stress",1,21,342948,"NSFTV_27"
"E3","Control",1,21,540178,"NSFTV_27"
"E1","Stress",1,0,30702,"NSFTV_270"
"E1","Control",1,0,30488,"NSFTV_270"
"E1","Stress",1,2,44964,"NSFTV_270"
"E1","Control",1,2,43603,"NSFTV_270"
"E1","Stress",1,3,50517,"NSFTV_270"
"E1","Control",1,3,51056,"NSFTV_270"
"E1","Stress",1,5,63728,"NSFTV_270"
"E1","Control",1,5,65136,"NSFTV_270"
"E1","Stress",1,6,73588,"NSFTV_270"
"E1","Control",1,6,84757,"NSFTV_270"
"E1","Stress",1,7,82728,"NSFTV_270"
"E1","Control",1,7,100174,"NSFTV_270"
"E1","Control",1,8,122668,"NSFTV_270"
"E1","Stress",1,8,98161,"NSFTV_270"
"E1","Control",1,9,138034,"NSFTV_270"
"E1","Stress",1,9,123248,"NSFTV_270"
"E1","Control",1,10,158121,"NSFTV_270"
"E1","Stress",1,10,130804,"NSFTV_270"
"E1","Control",1,11,180693,"NSFTV_270"
"E1","Stress",1,11,140222,"NSFTV_270"
"E1","Control",1,12,212177,"NSFTV_270"
"E1","Stress",1,12,158691,"NSFTV_270"
"E1","Control",1,13,239111,"NSFTV_270"
"E1","Stress",1,13,182276,"NSFTV_270"
"E1","Control",1,14,252779,"NSFTV_270"
"E1","Stress",1,14,199807,"NSFTV_270"
"E1","Control",1,15,298470,"NSFTV_270"
"E1","Stress",1,15,212872,"NSFTV_270"
"E1","Control",1,16,344861,"NSFTV_270"
"E1","Stress",1,16,226229,"NSFTV_270"
"E1","Control",1,17,397108,"NSFTV_270"
"E1","Stress",1,17,238524,"NSFTV_270"
"E1","Control",1,18,437997,"NSFTV_270"
"E1","Stress",1,18,257464,"NSFTV_270"
"E1","Control",1,19,488613,"NSFTV_270"
"E1","Stress",1,19,279632,"NSFTV_270"
"E1","Control",1,20,544821,"NSFTV_270"
"E1","Stress",1,20,296188,"NSFTV_270"
"E2","Stress",1,0,68358,"NSFTV_270"
"E2","Control",1,0,70385,"NSFTV_270"
"E2","Stress",1,2,72909,"NSFTV_270"
"E2","Control",1,2,89284,"NSFTV_270"
"E2","Stress",1,3,82660,"NSFTV_270"
"E2","Control",1,3,102522,"NSFTV_270"
"E2","Control",1,5,137596,"NSFTV_270"
"E2","Stress",1,5,109957,"NSFTV_270"
"E2","Stress",1,6,124934,"NSFTV_270"
"E2","Control",1,6,153542,"NSFTV_270"
"E2","Stress",1,7,135126,"NSFTV_270"
"E2","Control",1,7,169646,"NSFTV_270"
"E2","Control",1,8,185843,"NSFTV_270"
"E2","Stress",1,8,145827,"NSFTV_270"
"E2","Stress",1,9,159460,"NSFTV_270"
"E2","Control",1,9,215854,"NSFTV_270"
"E2","Stress",1,10,171891,"NSFTV_270"
"E2","Control",1,10,251107,"NSFTV_270"
"E2","Stress",1,11,188491,"NSFTV_270"
"E2","Control",1,11,267751,"NSFTV_270"
"E2","Control",1,12,294428,"NSFTV_270"
"E2","Stress",1,12,217755,"NSFTV_270"
"E2","Stress",1,13,243129,"NSFTV_270"
"E2","Control",1,13,317250,"NSFTV_270"
"E2","Stress",1,14,252573,"NSFTV_270"
"E2","Control",1,14,355987,"NSFTV_270"
"E2","Stress",1,15,259173,"NSFTV_270"
"E2","Control",1,15,406206,"NSFTV_270"
"E2","Stress",1,16,279112,"NSFTV_270"
"E2","Control",1,16,404264,"NSFTV_270"
"E2","Stress",1,17,318600,"NSFTV_270"
"E2","Control",1,17,396723,"NSFTV_270"
"E2","Control",1,18,377635,"NSFTV_270"
"E2","Stress",1,18,365626,"NSFTV_270"
"E2","Stress",1,19,362452,"NSFTV_270"
"E2","Control",1,19,406652,"NSFTV_270"
"E2","Control",1,20,356511,"NSFTV_270"
"E2","Stress",1,20,305274,"NSFTV_270"
"E2","Control",1,21,406684,"NSFTV_270"
"E2","Stress",1,21,285030,"NSFTV_270"
"E2","Stress",2,0,37068,"NSFTV_270"
"E2","Control",2,0,34917,"NSFTV_270"
"E2","Control",2,2,46887,"NSFTV_270"
"E2","Stress",2,2,50863,"NSFTV_270"
"E2","Control",2,3,50580,"NSFTV_270"
"E2","Stress",2,3,58148,"NSFTV_270"
"E2","Control",2,5,62042,"NSFTV_270"
"E2","Stress",2,5,65650,"NSFTV_270"
"E2","Control",2,6,67056,"NSFTV_270"
"E2","Stress",2,6,64442,"NSFTV_270"
"E2","Control",2,7,76763,"NSFTV_270"
"E2","Stress",2,7,78257,"NSFTV_270"
"E2","Control",2,8,86229,"NSFTV_270"
"E2","Stress",2,8,81452,"NSFTV_270"
"E2","Control",2,9,92543,"NSFTV_270"
"E2","Stress",2,9,94765,"NSFTV_270"
"E2","Control",2,10,105916,"NSFTV_270"
"E2","Stress",2,10,95781,"NSFTV_270"
"E2","Control",2,11,120148,"NSFTV_270"
"E2","Stress",2,11,96015,"NSFTV_270"
"E2","Control",2,12,139451,"NSFTV_270"
"E2","Stress",2,12,99389,"NSFTV_270"
"E2","Control",2,13,147626,"NSFTV_270"
"E2","Stress",2,13,108504,"NSFTV_270"
"E2","Control",2,14,155943,"NSFTV_270"
"E2","Stress",2,14,117326,"NSFTV_270"
"E2","Control",2,15,161986,"NSFTV_270"
"E2","Stress",2,15,137918,"NSFTV_270"
"E2","Control",2,16,170081,"NSFTV_270"
"E2","Stress",2,16,136251,"NSFTV_270"
"E2","Control",2,17,180975,"NSFTV_270"
"E2","Stress",2,17,146984,"NSFTV_270"
"E2","Stress",2,18,163041,"NSFTV_270"
"E2","Control",2,18,183685,"NSFTV_270"
"E2","Control",2,19,199877,"NSFTV_270"
"E2","Stress",2,19,180065,"NSFTV_270"
"E2","Control",2,20,229144,"NSFTV_270"
"E2","Stress",2,20,164007,"NSFTV_270"
"E2","Control",2,21,217132,"NSFTV_270"
"E2","Stress",2,21,180453,"NSFTV_270"
"E3","Stress",1,0,27800,"NSFTV_270"
"E3","Control",1,0,26492,"NSFTV_270"
"E3","Stress",1,2,39460,"NSFTV_270"
"E3","Control",1,2,34874,"NSFTV_270"
"E3","Stress",1,3,44850,"NSFTV_270"
"E3","Control",1,3,41024,"NSFTV_270"
"E3","Stress",1,5,50893,"NSFTV_270"
"E3","Control",1,5,47434,"NSFTV_270"
"E3","Stress",1,6,52182,"NSFTV_270"
"E3","Control",1,6,43704,"NSFTV_270"
"E3","Stress",1,7,58079,"NSFTV_270"
"E3","Control",1,7,51579,"NSFTV_270"
"E3","Stress",1,8,65634,"NSFTV_270"
"E3","Control",1,8,57440,"NSFTV_270"
"E3","Control",1,9,44371,"NSFTV_270"
"E3","Stress",1,9,72682,"NSFTV_270"
"E3","Stress",1,10,78641,"NSFTV_270"
"E3","Control",1,10,50104,"NSFTV_270"
"E3","Stress",1,11,77301,"NSFTV_270"
"E3","Control",1,11,33450,"NSFTV_270"
"E3","Stress",1,12,81727,"NSFTV_270"
"E3","Control",1,12,30225,"NSFTV_270"
"E3","Stress",1,13,79985,"NSFTV_270"
"E3","Control",1,13,30738,"NSFTV_270"
"E3","Stress",1,14,89904,"NSFTV_270"
"E3","Control",1,14,34462,"NSFTV_270"
"E3","Stress",1,15,92980,"NSFTV_270"
"E3","Control",1,15,35809,"NSFTV_270"
"E3","Stress",1,16,100241,"NSFTV_270"
"E3","Control",1,16,38369,"NSFTV_270"
"E3","Stress",1,17,107987,"NSFTV_270"
"E3","Control",1,17,42991,"NSFTV_270"
"E3","Stress",1,18,121917,"NSFTV_270"
"E3","Control",1,18,53568,"NSFTV_270"
"E3","Stress",1,19,121028,"NSFTV_270"
"E3","Control",1,19,66342,"NSFTV_270"
"E3","Stress",1,20,126157,"NSFTV_270"
"E3","Control",1,20,77752,"NSFTV_270"
"E3","Stress",1,21,139410,"NSFTV_270"
"E3","Control",1,21,83035,"NSFTV_270"
"E1","Stress",1,0,38835,"NSFTV_271"
"E1","Control",1,0,32501,"NSFTV_271"
"E1","Stress",1,2,61665,"NSFTV_271"
"E1","Control",1,2,50186,"NSFTV_271"
"E1","Stress",1,3,64691,"NSFTV_271"
"E1","Control",1,3,55560,"NSFTV_271"
"E1","Stress",1,5,76180,"NSFTV_271"
"E1","Control",1,5,76570,"NSFTV_271"
"E1","Control",1,6,85092,"NSFTV_271"
"E1","Stress",1,6,90399,"NSFTV_271"
"E1","Control",1,7,99781,"NSFTV_271"
"E1","Stress",1,7,105388,"NSFTV_271"
"E1","Stress",1,8,123979,"NSFTV_271"
"E1","Control",1,8,121349,"NSFTV_271"
"E1","Control",1,9,144269,"NSFTV_271"
"E1","Stress",1,9,128032,"NSFTV_271"
"E1","Stress",1,10,142957,"NSFTV_271"
"E1","Control",1,10,173846,"NSFTV_271"
"E1","Stress",1,11,154781,"NSFTV_271"
"E1","Control",1,11,184470,"NSFTV_271"
"E1","Stress",1,12,171760,"NSFTV_271"
"E1","Control",1,12,213889,"NSFTV_271"
"E1","Stress",1,13,191714,"NSFTV_271"
"E1","Control",1,13,245522,"NSFTV_271"
"E1","Stress",1,14,204161,"NSFTV_271"
"E1","Control",1,14,261252,"NSFTV_271"
"E1","Stress",1,15,233153,"NSFTV_271"
"E1","Control",1,15,303963,"NSFTV_271"
"E1","Stress",1,16,247798,"NSFTV_271"
"E1","Control",1,16,330749,"NSFTV_271"
"E1","Stress",1,17,272881,"NSFTV_271"
"E1","Control",1,17,380811,"NSFTV_271"
"E1","Control",1,18,459930,"NSFTV_271"
"E1","Stress",1,18,305800,"NSFTV_271"
"E1","Control",1,19,542811,"NSFTV_271"
"E1","Stress",1,19,332911,"NSFTV_271"
"E1","Control",1,20,607053,"NSFTV_271"
"E1","Stress",1,20,365939,"NSFTV_271"
"E2","Control",1,0,37888,"NSFTV_271"
"E2","Stress",1,0,42927,"NSFTV_271"
"E2","Stress",1,2,42691,"NSFTV_271"
"E2","Control",1,2,48527,"NSFTV_271"
"E2","Control",1,3,56390,"NSFTV_271"
"E2","Stress",1,3,55725,"NSFTV_271"
"E2","Control",1,5,61570,"NSFTV_271"
"E2","Stress",1,5,63132,"NSFTV_271"
"E2","Control",1,6,63308,"NSFTV_271"
"E2","Stress",1,6,75854,"NSFTV_271"
"E2","Stress",1,7,81301,"NSFTV_271"
"E2","Control",1,7,71076,"NSFTV_271"
"E2","Control",1,8,57426,"NSFTV_271"
"E2","Stress",1,8,92336,"NSFTV_271"
"E2","Control",1,9,NA,"NSFTV_271"
"E2","Stress",1,9,106171,"NSFTV_271"
"E2","Control",1,10,31390,"NSFTV_271"
"E2","Stress",1,10,106297,"NSFTV_271"
"E2","Control",1,11,53232,"NSFTV_271"
"E2","Stress",1,11,113460,"NSFTV_271"
"E2","Control",1,12,55382,"NSFTV_271"
"E2","Stress",1,12,123651,"NSFTV_271"
"E2","Control",1,13,63041,"NSFTV_271"
"E2","Stress",1,13,147367,"NSFTV_271"
"E2","Stress",1,14,150344,"NSFTV_271"
"E2","Control",1,14,68470,"NSFTV_271"
"E2","Stress",1,15,154667,"NSFTV_271"
"E2","Control",1,15,75123,"NSFTV_271"
"E2","Stress",1,16,160885,"NSFTV_271"
"E2","Control",1,16,84193,"NSFTV_271"
"E2","Stress",1,17,187067,"NSFTV_271"
"E2","Control",1,17,95650,"NSFTV_271"
"E2","Stress",1,18,212005,"NSFTV_271"
"E2","Control",1,18,105894,"NSFTV_271"
"E2","Stress",1,19,228894,"NSFTV_271"
"E2","Control",1,19,125827,"NSFTV_271"
"E2","Stress",1,20,235336,"NSFTV_271"
"E2","Control",1,20,131747,"NSFTV_271"
"E2","Stress",1,21,242589,"NSFTV_271"
"E2","Control",1,21,140748,"NSFTV_271"
"E2","Control",2,0,67618,"NSFTV_271"
"E2","Stress",2,0,81657,"NSFTV_271"
"E2","Control",2,2,87861,"NSFTV_271"
"E2","Stress",2,2,111175,"NSFTV_271"
"E2","Control",2,3,94716,"NSFTV_271"
"E2","Stress",2,3,124415,"NSFTV_271"
"E2","Control",2,5,117282,"NSFTV_271"
"E2","Stress",2,5,146791,"NSFTV_271"
"E2","Control",2,6,126440,"NSFTV_271"
"E2","Stress",2,6,162747,"NSFTV_271"
"E2","Control",2,7,152114,"NSFTV_271"
"E2","Stress",2,7,175893,"NSFTV_271"
"E2","Stress",2,8,190152,"NSFTV_271"
"E2","Control",2,8,164252,"NSFTV_271"
"E2","Control",2,9,183347,"NSFTV_271"
"E2","Stress",2,9,186168,"NSFTV_271"
"E2","Control",2,10,183087,"NSFTV_271"
"E2","Stress",2,10,178050,"NSFTV_271"
"E2","Stress",2,11,201628,"NSFTV_271"
"E2","Control",2,11,204402,"NSFTV_271"
"E2","Stress",2,12,239005,"NSFTV_271"
"E2","Control",2,12,221161,"NSFTV_271"
"E2","Stress",2,13,267224,"NSFTV_271"
"E2","Control",2,13,241404,"NSFTV_271"
"E2","Stress",2,14,277778,"NSFTV_271"
"E2","Control",2,14,257329,"NSFTV_271"
"E2","Stress",2,15,286743,"NSFTV_271"
"E2","Control",2,15,282189,"NSFTV_271"
"E2","Stress",2,16,289037,"NSFTV_271"
"E2","Control",2,16,269881,"NSFTV_271"
"E2","Stress",2,17,313580,"NSFTV_271"
"E2","Control",2,17,288036,"NSFTV_271"
"E2","Stress",2,18,337480,"NSFTV_271"
"E2","Control",2,18,332759,"NSFTV_271"
"E2","Stress",2,19,344129,"NSFTV_271"
"E2","Control",2,19,338828,"NSFTV_271"
"E2","Stress",2,20,353166,"NSFTV_271"
"E2","Control",2,20,362155,"NSFTV_271"
"E2","Stress",2,21,378164,"NSFTV_271"
"E2","Control",2,21,440217,"NSFTV_271"
"E3","Stress",1,0,36621,"NSFTV_271"
"E3","Control",1,0,39256,"NSFTV_271"
"E3","Control",1,2,54810,"NSFTV_271"
"E3","Stress",1,2,60790,"NSFTV_271"
"E3","Stress",1,3,76724,"NSFTV_271"
"E3","Control",1,3,61552,"NSFTV_271"
"E3","Stress",1,5,100055,"NSFTV_271"
"E3","Control",1,5,78563,"NSFTV_271"
"E3","Stress",1,6,94435,"NSFTV_271"
"E3","Control",1,6,91940,"NSFTV_271"
"E3","Stress",1,7,94038,"NSFTV_271"
"E3","Control",1,7,103631,"NSFTV_271"
"E3","Stress",1,8,104552,"NSFTV_271"
"E3","Control",1,8,118676,"NSFTV_271"
"E3","Stress",1,9,118907,"NSFTV_271"
"E3","Control",1,9,132995,"NSFTV_271"
"E3","Stress",1,10,116803,"NSFTV_271"
"E3","Control",1,10,159047,"NSFTV_271"
"E3","Stress",1,12,143347,"NSFTV_271"
"E3","Control",1,12,188709,"NSFTV_271"
"E3","Stress",1,13,144057,"NSFTV_271"
"E3","Control",1,13,205340,"NSFTV_271"
"E3","Control",1,14,229446,"NSFTV_271"
"E3","Stress",1,14,143333,"NSFTV_271"
"E3","Stress",1,15,146943,"NSFTV_271"
"E3","Control",1,15,250931,"NSFTV_271"
"E3","Control",1,16,277295,"NSFTV_271"
"E3","Stress",1,16,156100,"NSFTV_271"
"E3","Stress",1,17,174811,"NSFTV_271"
"E3","Control",1,17,298034,"NSFTV_271"
"E3","Stress",1,18,198854,"NSFTV_271"
"E3","Control",1,18,329938,"NSFTV_271"
"E3","Stress",1,19,216970,"NSFTV_271"
"E3","Control",1,19,384377,"NSFTV_271"
"E3","Stress",1,20,230339,"NSFTV_271"
"E3","Control",1,20,419655,"NSFTV_271"
"E3","Stress",1,21,246252,"NSFTV_271"
"E3","Control",1,21,486085,"NSFTV_271"
"E1","Stress",1,0,34238,"NSFTV_272"
"E1","Control",1,0,24424,"NSFTV_272"
"E1","Control",1,2,35342,"NSFTV_272"
"E1","Stress",1,2,47115,"NSFTV_272"
"E1","Control",1,3,44686,"NSFTV_272"
"E1","Stress",1,3,56646,"NSFTV_272"
"E1","Control",1,5,59459,"NSFTV_272"
"E1","Stress",1,5,75061,"NSFTV_272"
"E1","Control",1,6,72758,"NSFTV_272"
"E1","Stress",1,6,85721,"NSFTV_272"
"E1","Stress",1,7,101703,"NSFTV_272"
"E1","Control",1,7,95758,"NSFTV_272"
"E1","Control",1,8,118876,"NSFTV_272"
"E1","Stress",1,8,117385,"NSFTV_272"
"E1","Control",1,9,140785,"NSFTV_272"
"E1","Stress",1,9,141457,"NSFTV_272"
"E1","Stress",1,10,163519,"NSFTV_272"
"E1","Control",1,10,160615,"NSFTV_272"
"E1","Control",1,11,176602,"NSFTV_272"
"E1","Stress",1,11,173059,"NSFTV_272"
"E1","Stress",1,12,197922,"NSFTV_272"
"E1","Control",1,12,209390,"NSFTV_272"
"E1","Stress",1,13,218872,"NSFTV_272"
"E1","Control",1,13,260401,"NSFTV_272"
"E1","Control",1,14,298560,"NSFTV_272"
"E1","Stress",1,14,244623,"NSFTV_272"
"E1","Control",1,15,339308,"NSFTV_272"
"E1","Stress",1,15,275541,"NSFTV_272"
"E1","Control",1,16,391512,"NSFTV_272"
"E1","Stress",1,16,304116,"NSFTV_272"
"E1","Control",1,17,435328,"NSFTV_272"
"E1","Stress",1,17,340843,"NSFTV_272"
"E1","Control",1,18,517630,"NSFTV_272"
"E1","Stress",1,18,359212,"NSFTV_272"
"E1","Control",1,19,584479,"NSFTV_272"
"E1","Stress",1,19,390010,"NSFTV_272"
"E1","Stress",1,20,427265,"NSFTV_272"
"E1","Control",1,20,670278,"NSFTV_272"
"E2","Stress",1,0,79924,"NSFTV_272"
"E2","Control",1,0,65396,"NSFTV_272"
"E2","Control",1,2,88651,"NSFTV_272"
"E2","Stress",1,2,105360,"NSFTV_272"
"E2","Control",1,3,102104,"NSFTV_272"
"E2","Stress",1,3,118165,"NSFTV_272"
"E2","Control",1,5,136550,"NSFTV_272"
"E2","Stress",1,5,149785,"NSFTV_272"
