"NSFTV.ID","PSA","Treatment","Exp","Rep","DayOfImaging"
"NSFTV_626",168997,"Salt","E3","1","18"
"NSFTV_627",82986,"Salt","E3","1","18"
"NSFTV_629",102881,"Salt","E3","1","18"
"NSFTV_63",141475,"Salt","E3","1","18"
"NSFTV_633",152177,"Salt","E3","1","18"
"NSFTV_634",151966,"Salt","E3","1","18"
"NSFTV_64",40816,"Salt","E3","1","18"
"NSFTV_641",49873,"Salt","E3","1","18"
"NSFTV_642",135566,"Salt","E3","1","18"
"NSFTV_643",239361,"Salt","E3","1","18"
"NSFTV_647",146476,"Salt","E3","1","18"
"NSFTV_65",107963,"Salt","E3","1","18"
"NSFTV_651",129237,"Salt","E3","1","18"
"NSFTV_66",72915,"Salt","E3","1","18"
"NSFTV_67",125099,"Salt","E3","1","18"
"NSFTV_68",72277,"Salt","E3","1","18"
"NSFTV_7",67852,"Salt","E3","1","18"
"NSFTV_70",136578,"Salt","E3","1","18"
"NSFTV_71",134665,"Salt","E3","1","18"
"NSFTV_72",143393,"Salt","E3","1","18"
"NSFTV_73",190388,"Salt","E3","1","18"
"NSFTV_74",147206,"Salt","E3","1","18"
"NSFTV_75",109373,"Salt","E3","1","18"
"NSFTV_76",138851,"Salt","E3","1","18"
"NSFTV_77",167728,"Salt","E3","1","18"
"NSFTV_78",202260,"Salt","E3","1","18"
"NSFTV_79",64275,"Salt","E3","1","18"
"NSFTV_8",170100,"Salt","E3","1","18"
"NSFTV_80",103766,"Salt","E3","1","18"
"NSFTV_81",98531,"Salt","E3","1","18"
"NSFTV_83",42520,"Salt","E3","1","18"
"NSFTV_84",118530,"Salt","E3","1","18"
"NSFTV_85",161638,"Salt","E3","1","18"
"NSFTV_86",134914,"Salt","E3","1","18"
"NSFTV_87",130039,"Salt","E3","1","18"
"NSFTV_88",138454,"Salt","E3","1","18"
"NSFTV_89",177613,"Salt","E3","1","18"
"NSFTV_9",40069,"Salt","E3","1","18"
"NSFTV_90",141466,"Salt","E3","1","18"
"NSFTV_92",62656,"Salt","E3","1","18"
"NSFTV_93",115717,"Salt","E3","1","18"
"NSFTV_94",62278,"Salt","E3","1","18"
"NSFTV_96",114621,"Salt","E3","1","18"
"NSFTV_97",98456,"Salt","E3","1","18"
"NSFTV_98",90707,"Salt","E3","1","18"
"NSFTV_99",172708,"Salt","E3","1","18"
"NSFTV_1",NA,"Salt","E3","1","19"
"NSFTV_10",42750,"Salt","E3","1","19"
"NSFTV_101",165694,"Salt","E3","1","19"
"NSFTV_102",165861,"Salt","E3","1","19"
"NSFTV_103",46232,"Salt","E3","1","19"
"NSFTV_104",106273,"Salt","E3","1","19"
"NSFTV_105",208847,"Salt","E3","1","19"
"NSFTV_106",162054,"Salt","E3","1","19"
"NSFTV_107",104802,"Salt","E3","1","19"
"NSFTV_108",24164,"Salt","E3","1","19"
"NSFTV_109",163864,"Salt","E3","1","19"
"NSFTV_11",238934,"Salt","E3","1","19"
"NSFTV_112",139617,"Salt","E3","1","19"
"NSFTV_113",106327,"Salt","E3","1","19"
"NSFTV_114",154271,"Salt","E3","1","19"
"NSFTV_115",120347,"Salt","E3","1","19"
"NSFTV_116",93768,"Salt","E3","1","19"
"NSFTV_117",132340,"Salt","E3","1","19"
"NSFTV_118",153664,"Salt","E3","1","19"
"NSFTV_120",219346,"Salt","E3","1","19"
"NSFTV_121",151608,"Salt","E3","1","19"
"NSFTV_122",122492,"Salt","E3","1","19"
"NSFTV_123",158772,"Salt","E3","1","19"
"NSFTV_124",127662,"Salt","E3","1","19"
"NSFTV_125",190191,"Salt","E3","1","19"
"NSFTV_128",102942,"Salt","E3","1","19"
"NSFTV_129",100468,"Salt","E3","1","19"
"NSFTV_13",156518,"Salt","E3","1","19"
"NSFTV_130",143198,"Salt","E3","1","19"
"NSFTV_131",154245,"Salt","E3","1","19"
"NSFTV_132",195481,"Salt","E3","1","19"
"NSFTV_133",32655,"Salt","E3","1","19"
"NSFTV_134",86957,"Salt","E3","1","19"
"NSFTV_135",163300,"Salt","E3","1","19"
"NSFTV_139",74094,"Salt","E3","1","19"
"NSFTV_14",120714,"Salt","E3","1","19"
"NSFTV_140",129896,"Salt","E3","1","19"
"NSFTV_141",189026,"Salt","E3","1","19"
"NSFTV_142",148139,"Salt","E3","1","19"
"NSFTV_143",84684,"Salt","E3","1","19"
"NSFTV_144",101552,"Salt","E3","1","19"
"NSFTV_145",164859,"Salt","E3","1","19"
"NSFTV_146",275553,"Salt","E3","1","19"
"NSFTV_147",84072,"Salt","E3","1","19"
"NSFTV_148",189868,"Salt","E3","1","19"
"NSFTV_149",27883,"Salt","E3","1","19"
"NSFTV_15",69988,"Salt","E3","1","19"
"NSFTV_150",81530,"Salt","E3","1","19"
"NSFTV_151",76712,"Salt","E3","1","19"
"NSFTV_152",101656,"Salt","E3","1","19"
"NSFTV_153",91552,"Salt","E3","1","19"
"NSFTV_154",117652,"Salt","E3","1","19"
"NSFTV_155",172245,"Salt","E3","1","19"
"NSFTV_156",141196,"Salt","E3","1","19"
"NSFTV_157",69326,"Salt","E3","1","19"
"NSFTV_158",109275,"Salt","E3","1","19"
"NSFTV_159",238414,"Salt","E3","1","19"
"NSFTV_16",127532,"Salt","E3","1","19"
"NSFTV_160",96870,"Salt","E3","1","19"
"NSFTV_161",142639,"Salt","E3","1","19"
"NSFTV_162",206848,"Salt","E3","1","19"
"NSFTV_163",170418,"Salt","E3","1","19"
"NSFTV_164",NA,"Salt","E3","1","19"
"NSFTV_165",166887,"Salt","E3","1","19"
"NSFTV_166",176878,"Salt","E3","1","19"
"NSFTV_167",12,"Salt","E3","1","19"
"NSFTV_168",119128,"Salt","E3","1","19"
"NSFTV_169",112863,"Salt","E3","1","19"
"NSFTV_17",129372,"Salt","E3","1","19"
"NSFTV_171",223740,"Salt","E3","1","19"
"NSFTV_172",150182,"Salt","E3","1","19"
"NSFTV_173",71844,"Salt","E3","1","19"
"NSFTV_174",106170,"Salt","E3","1","19"
"NSFTV_176",130872,"Salt","E3","1","19"
"NSFTV_177",107456,"Salt","E3","1","19"
"NSFTV_179",131866,"Salt","E3","1","19"
"NSFTV_18",168247,"Salt","E3","1","19"
"NSFTV_180",118800,"Salt","E3","1","19"
"NSFTV_182",109174,"Salt","E3","1","19"
"NSFTV_183",144456,"Salt","E3","1","19"
"NSFTV_184",176413,"Salt","E3","1","19"
"NSFTV_185",136159,"Salt","E3","1","19"
"NSFTV_186",68293,"Salt","E3","1","19"
"NSFTV_187",38894,"Salt","E3","1","19"
"NSFTV_188",117719,"Salt","E3","1","19"
"NSFTV_189",185749,"Salt","E3","1","19"
"NSFTV_19",187986,"Salt","E3","1","19"
"NSFTV_190",91048,"Salt","E3","1","19"
"NSFTV_191",151928,"Salt","E3","1","19"
"NSFTV_192",64765,"Salt","E3","1","19"
"NSFTV_193",94965,"Salt","E3","1","19"
"NSFTV_195",214853,"Salt","E3","1","19"
"NSFTV_198",65794,"Salt","E3","1","19"
"NSFTV_199",211625,"Salt","E3","1","19"
"NSFTV_200",128892,"Salt","E3","1","19"
"NSFTV_202",129307,"Salt","E3","1","19"
"NSFTV_203",203540,"Salt","E3","1","19"
"NSFTV_205",99525,"Salt","E3","1","19"
"NSFTV_206",142789,"Salt","E3","1","19"
"NSFTV_207",166324,"Salt","E3","1","19"
"NSFTV_208",165783,"Salt","E3","1","19"
"NSFTV_209",162544,"Salt","E3","1","19"
"NSFTV_21",240867,"Salt","E3","1","19"
"NSFTV_211",77225,"Salt","E3","1","19"
"NSFTV_213",58698,"Salt","E3","1","19"
"NSFTV_214",74080,"Salt","E3","1","19"
"NSFTV_215",178679,"Salt","E3","1","19"
"NSFTV_216",120953,"Salt","E3","1","19"
"NSFTV_217",81388,"Salt","E3","1","19"
"NSFTV_218",44852,"Salt","E3","1","19"
"NSFTV_219",146238,"Salt","E3","1","19"
"NSFTV_220",142256,"Salt","E3","1","19"
"NSFTV_221",132801,"Salt","E3","1","19"
"NSFTV_222",220010,"Salt","E3","1","19"
"NSFTV_223",110225,"Salt","E3","1","19"
"NSFTV_224",183164,"Salt","E3","1","19"
"NSFTV_225",154854,"Salt","E3","1","19"
"NSFTV_226",209347,"Salt","E3","1","19"
"NSFTV_227",87980,"Salt","E3","1","19"
"NSFTV_228",185354,"Salt","E3","1","19"
"NSFTV_229",138550,"Salt","E3","1","19"
"NSFTV_23",192790,"Salt","E3","1","19"
"NSFTV_231",206534,"Salt","E3","1","19"
"NSFTV_233",55386,"Salt","E3","1","19"
"NSFTV_234",153032,"Salt","E3","1","19"
"NSFTV_235",295680,"Salt","E3","1","19"
"NSFTV_236",126400,"Salt","E3","1","19"
"NSFTV_237",109199,"Salt","E3","1","19"
"NSFTV_239",119985,"Salt","E3","1","19"
"NSFTV_24",129401,"Salt","E3","1","19"
"NSFTV_240",90403,"Salt","E3","1","19"
"NSFTV_241",189672,"Salt","E3","1","19"
"NSFTV_242",119404,"Salt","E3","1","19"
"NSFTV_243",114732,"Salt","E3","1","19"
"NSFTV_244",270679,"Salt","E3","1","19"
"NSFTV_245",135237,"Salt","E3","1","19"
"NSFTV_246",187262,"Salt","E3","1","19"
"NSFTV_247",69665,"Salt","E3","1","19"
"NSFTV_248",95516,"Salt","E3","1","19"
"NSFTV_25",145339,"Salt","E3","1","19"
"NSFTV_250",84370,"Salt","E3","1","19"
"NSFTV_251",89623,"Salt","E3","1","19"
"NSFTV_252",64065,"Salt","E3","1","19"
"NSFTV_253",68251,"Salt","E3","1","19"
"NSFTV_254",110119,"Salt","E3","1","19"
"NSFTV_255",149917,"Salt","E3","1","19"
"NSFTV_256",141422,"Salt","E3","1","19"
"NSFTV_257",120255,"Salt","E3","1","19"
"NSFTV_258",107821,"Salt","E3","1","19"
"NSFTV_259",157385,"Salt","E3","1","19"
"NSFTV_26",184782,"Salt","E3","1","19"
"NSFTV_260",124565,"Salt","E3","1","19"
"NSFTV_261",264598,"Salt","E3","1","19"
"NSFTV_262",223639,"Salt","E3","1","19"
"NSFTV_263",112909,"Salt","E3","1","19"
"NSFTV_264",178542,"Salt","E3","1","19"
"NSFTV_265",85913,"Salt","E3","1","19"
"NSFTV_266",102401,"Salt","E3","1","19"
"NSFTV_267",34523,"Salt","E3","1","19"
"NSFTV_268",92802,"Salt","E3","1","19"
"NSFTV_269",146311,"Salt","E3","1","19"
"NSFTV_27",209055,"Salt","E3","1","19"
"NSFTV_270",89979,"Salt","E3","1","19"
"NSFTV_271",186702,"Salt","E3","1","19"
"NSFTV_272",160650,"Salt","E3","1","19"
"NSFTV_273",NA,"Salt","E3","1","19"
"NSFTV_274",118777,"Salt","E3","1","19"
"NSFTV_275",127773,"Salt","E3","1","19"
"NSFTV_277",116479,"Salt","E3","1","19"
"NSFTV_278",25500,"Salt","E3","1","19"
"NSFTV_279",189956,"Salt","E3","1","19"
"NSFTV_280",96980,"Salt","E3","1","19"
"NSFTV_281",107071,"Salt","E3","1","19"
"NSFTV_282",97526,"Salt","E3","1","19"
"NSFTV_283",76052,"Salt","E3","1","19"
"NSFTV_284",254763,"Salt","E3","1","19"
"NSFTV_285",101890,"Salt","E3","1","19"
"NSFTV_286",213726,"Salt","E3","1","19"
"NSFTV_287",113410,"Salt","E3","1","19"
"NSFTV_288",183863,"Salt","E3","1","19"
"NSFTV_289",145477,"Salt","E3","1","19"
"NSFTV_29",192932,"Salt","E3","1","19"
"NSFTV_290",104964,"Salt","E3","1","19"
"NSFTV_291",38289,"Salt","E3","1","19"
"NSFTV_292",103096,"Salt","E3","1","19"
"NSFTV_293",175892,"Salt","E3","1","19"
"NSFTV_294",180269,"Salt","E3","1","19"
"NSFTV_295",237500,"Salt","E3","1","19"
"NSFTV_296",130533,"Salt","E3","1","19"
"NSFTV_297",150746,"Salt","E3","1","19"
"NSFTV_298",129029,"Salt","E3","1","19"
"NSFTV_299",229542,"Salt","E3","1","19"
"NSFTV_3",178574,"Salt","E3","1","19"
"NSFTV_30",150767,"Salt","E3","1","19"
"NSFTV_300",145207,"Salt","E3","1","19"
"NSFTV_301",68193,"Salt","E3","1","19"
"NSFTV_302",156215,"Salt","E3","1","19"
"NSFTV_303",109382,"Salt","E3","1","19"
"NSFTV_304",119183,"Salt","E3","1","19"
"NSFTV_305",208796,"Salt","E3","1","19"
"NSFTV_306",195204,"Salt","E3","1","19"
"NSFTV_307",52418,"Salt","E3","1","19"
"NSFTV_309",210821,"Salt","E3","1","19"
"NSFTV_31",51567,"Salt","E3","1","19"
"NSFTV_310",116221,"Salt","E3","1","19"
"NSFTV_311",90471,"Salt","E3","1","19"
"NSFTV_312",128974,"Salt","E3","1","19"
"NSFTV_313",174805,"Salt","E3","1","19"
"NSFTV_314",117506,"Salt","E3","1","19"
"NSFTV_315",167087,"Salt","E3","1","19"
"NSFTV_316",141083,"Salt","E3","1","19"
"NSFTV_317",89284,"Salt","E3","1","19"
"NSFTV_318",120266,"Salt","E3","1","19"
"NSFTV_32",88307,"Salt","E3","1","19"
"NSFTV_320",173508,"Salt","E3","1","19"
"NSFTV_322",120235,"Salt","E3","1","19"
"NSFTV_323",119525,"Salt","E3","1","19"
"NSFTV_324",94076,"Salt","E3","1","19"
"NSFTV_325",111180,"Salt","E3","1","19"
"NSFTV_326",118334,"Salt","E3","1","19"
"NSFTV_327",186006,"Salt","E3","1","19"
"NSFTV_328",125298,"Salt","E3","1","19"
"NSFTV_329",159424,"Salt","E3","1","19"
"NSFTV_33",108622,"Salt","E3","1","19"
"NSFTV_330",177927,"Salt","E3","1","19"
"NSFTV_331",160510,"Salt","E3","1","19"
"NSFTV_332",81087,"Salt","E3","1","19"
"NSFTV_333",54332,"Salt","E3","1","19"
"NSFTV_334",116415,"Salt","E3","1","19"
"NSFTV_336",174870,"Salt","E3","1","19"
"NSFTV_337",248996,"Salt","E3","1","19"
"NSFTV_338",80976,"Salt","E3","1","19"
"NSFTV_339",134741,"Salt","E3","1","19"
"NSFTV_340",180682,"Salt","E3","1","19"
"NSFTV_341",94174,"Salt","E3","1","19"
"NSFTV_342",128858,"Salt","E3","1","19"
"NSFTV_343",134364,"Salt","E3","1","19"
"NSFTV_345",109656,"Salt","E3","1","19"
"NSFTV_346",252402,"Salt","E3","1","19"
"NSFTV_347",161781,"Salt","E3","1","19"
"NSFTV_348",226829,"Salt","E3","1","19"
"NSFTV_349",167568,"Salt","E3","1","19"
"NSFTV_352",166552,"Salt","E3","1","19"
"NSFTV_353",101068,"Salt","E3","1","19"
"NSFTV_355",129818,"Salt","E3","1","19"
"NSFTV_356",194608,"Salt","E3","1","19"
"NSFTV_357",129104,"Salt","E3","1","19"
"NSFTV_358",161579,"Salt","E3","1","19"
"NSFTV_359",71030,"Salt","E3","1","19"
"NSFTV_36",42586,"Salt","E3","1","19"
"NSFTV_360",212638,"Salt","E3","1","19"
"NSFTV_363",31969,"Salt","E3","1","19"
"NSFTV_364",79814,"Salt","E3","1","19"
"NSFTV_365",90481,"Salt","E3","1","19"
"NSFTV_366",52885,"Salt","E3","1","19"
"NSFTV_368",105363,"Salt","E3","1","19"
"NSFTV_369",223559,"Salt","E3","1","19"
"NSFTV_37",64651,"Salt","E3","1","19"
"NSFTV_370",170355,"Salt","E3","1","19"
"NSFTV_371",145193,"Salt","E3","1","19"
"NSFTV_372",179775,"Salt","E3","1","19"
"NSFTV_373",121678,"Salt","E3","1","19"
"NSFTV_375",166838,"Salt","E3","1","19"
"NSFTV_376",113623,"Salt","E3","1","19"
"NSFTV_377",69205,"Salt","E3","1","19"
"NSFTV_378",136131,"Salt","E3","1","19"
"NSFTV_379",179268,"Salt","E3","1","19"
"NSFTV_380",52193,"Salt","E3","1","19"
"NSFTV_381",115622,"Salt","E3","1","19"
"NSFTV_384",165756,"Salt","E3","1","19"
"NSFTV_385",265284,"Salt","E3","1","19"
"NSFTV_386",122510,"Salt","E3","1","19"
"NSFTV_387",102180,"Salt","E3","1","19"
"NSFTV_388",9080,"Salt","E3","1","19"
"NSFTV_389",230,"Salt","E3","1","19"
"NSFTV_39",244354,"Salt","E3","1","19"
"NSFTV_390",128994,"Salt","E3","1","19"
"NSFTV_391",57734,"Salt","E3","1","19"
"NSFTV_392",109698,"Salt","E3","1","19"
"NSFTV_394",117356,"Salt","E3","1","19"
"NSFTV_395",148630,"Salt","E3","1","19"
"NSFTV_396",105487,"Salt","E3","1","19"
"NSFTV_397",70305,"Salt","E3","1","19"
"NSFTV_4",114352,"Salt","E3","1","19"
"NSFTV_40",159877,"Salt","E3","1","19"
"NSFTV_41",67162,"Salt","E3","1","19"
"NSFTV_43",123265,"Salt","E3","1","19"
"NSFTV_44",78980,"Salt","E3","1","19"
"NSFTV_45",151333,"Salt","E3","1","19"
"NSFTV_46",151038,"Salt","E3","1","19"
"NSFTV_49",146465,"Salt","E3","1","19"
"NSFTV_5",119735,"Salt","E3","1","19"
"NSFTV_50",91726,"Salt","E3","1","19"
"NSFTV_51",89670,"Salt","E3","1","19"
"NSFTV_52",145938,"Salt","E3","1","19"
"NSFTV_53",107434,"Salt","E3","1","19"
"NSFTV_54",84265,"Salt","E3","1","19"
"NSFTV_55",112577,"Salt","E3","1","19"
"NSFTV_56",89857,"Salt","E3","1","19"
"NSFTV_57",153618,"Salt","E3","1","19"
"NSFTV_58",260850,"Salt","E3","1","19"
"NSFTV_59",119390,"Salt","E3","1","19"
"NSFTV_6",70828,"Salt","E3","1","19"
"NSFTV_60",101699,"Salt","E3","1","19"
"NSFTV_61",171424,"Salt","E3","1","19"
"NSFTV_616",180022,"Salt","E3","1","19"
"NSFTV_618",97148,"Salt","E3","1","19"
"NSFTV_619",46611,"Salt","E3","1","19"
"NSFTV_62",72317,"Salt","E3","1","19"
"NSFTV_620",139608,"Salt","E3","1","19"
"NSFTV_621",71947,"Salt","E3","1","19"
"NSFTV_622",45230,"Salt","E3","1","19"
"NSFTV_623",187980,"Salt","E3","1","19"
"NSFTV_624",75423,"Salt","E3","1","19"
"NSFTV_625",52168,"Salt","E3","1","19"
"NSFTV_626",190195,"Salt","E3","1","19"
"NSFTV_627",95395,"Salt","E3","1","19"
"NSFTV_629",108128,"Salt","E3","1","19"
"NSFTV_63",164699,"Salt","E3","1","19"
"NSFTV_633",187094,"Salt","E3","1","19"
"NSFTV_634",174261,"Salt","E3","1","19"
"NSFTV_64",39895,"Salt","E3","1","19"
"NSFTV_641",58127,"Salt","E3","1","19"
"NSFTV_642",152874,"Salt","E3","1","19"
"NSFTV_643",263569,"Salt","E3","1","19"
"NSFTV_647",172640,"Salt","E3","1","19"
"NSFTV_65",124254,"Salt","E3","1","19"
"NSFTV_651",155585,"Salt","E3","1","19"
"NSFTV_66",82453,"Salt","E3","1","19"
"NSFTV_67",134888,"Salt","E3","1","19"
"NSFTV_68",77439,"Salt","E3","1","19"
"NSFTV_7",76061,"Salt","E3","1","19"
"NSFTV_70",157445,"Salt","E3","1","19"
"NSFTV_71",152234,"Salt","E3","1","19"
"NSFTV_72",162098,"Salt","E3","1","19"
"NSFTV_73",205879,"Salt","E3","1","19"
"NSFTV_74",169466,"Salt","E3","1","19"
"NSFTV_75",117291,"Salt","E3","1","19"
"NSFTV_76",153383,"Salt","E3","1","19"
"NSFTV_77",184652,"Salt","E3","1","19"
"NSFTV_78",224122,"Salt","E3","1","19"
"NSFTV_79",70907,"Salt","E3","1","19"
"NSFTV_8",188255,"Salt","E3","1","19"
"NSFTV_80",122399,"Salt","E3","1","19"
"NSFTV_81",105001,"Salt","E3","1","19"
"NSFTV_83",46750,"Salt","E3","1","19"
"NSFTV_84",143260,"Salt","E3","1","19"
"NSFTV_85",192416,"Salt","E3","1","19"
"NSFTV_86",153975,"Salt","E3","1","19"
"NSFTV_87",147321,"Salt","E3","1","19"
"NSFTV_88",157400,"Salt","E3","1","19"
"NSFTV_89",212760,"Salt","E3","1","19"
"NSFTV_9",44711,"Salt","E3","1","19"
"NSFTV_90",162495,"Salt","E3","1","19"
"NSFTV_92",69165,"Salt","E3","1","19"
"NSFTV_93",130753,"Salt","E3","1","19"
"NSFTV_94",72844,"Salt","E3","1","19"
"NSFTV_96",123706,"Salt","E3","1","19"
"NSFTV_97",107052,"Salt","E3","1","19"
"NSFTV_98",106275,"Salt","E3","1","19"
"NSFTV_99",196172,"Salt","E3","1","19"
"NSFTV_1",NA,"Salt","E3","2","0"
"NSFTV_10",1907,"Salt","E3","2","0"
"NSFTV_101",NA,"Salt","E3","2","0"
"NSFTV_102",NA,"Salt","E3","2","0"
"NSFTV_103",NA,"Salt","E3","2","0"
"NSFTV_104",3259,"Salt","E3","2","0"
"NSFTV_105",2849,"Salt","E3","2","0"
"NSFTV_106",3659,"Salt","E3","2","0"
"NSFTV_107",3445,"Salt","E3","2","0"
"NSFTV_108",NA,"Salt","E3","2","0"
"NSFTV_109",NA,"Salt","E3","2","0"
"NSFTV_11",NA,"Salt","E3","2","0"
"NSFTV_112",NA,"Salt","E3","2","0"
"NSFTV_113",NA,"Salt","E3","2","0"
"NSFTV_114",4228,"Salt","E3","2","0"
"NSFTV_115",NA,"Salt","E3","2","0"
"NSFTV_116",2097,"Salt","E3","2","0"
"NSFTV_117",3237,"Salt","E3","2","0"
"NSFTV_118",3794,"Salt","E3","2","0"
"NSFTV_120",3162,"Salt","E3","2","0"
"NSFTV_121",3303,"Salt","E3","2","0"
"NSFTV_122",2544,"Salt","E3","2","0"
"NSFTV_123",NA,"Salt","E3","2","0"
"NSFTV_124",NA,"Salt","E3","2","0"
"NSFTV_125",NA,"Salt","E3","2","0"
"NSFTV_128",NA,"Salt","E3","2","0"
"NSFTV_129",NA,"Salt","E3","2","0"
"NSFTV_13",NA,"Salt","E3","2","0"
"NSFTV_130",NA,"Salt","E3","2","0"
"NSFTV_131",NA,"Salt","E3","2","0"
"NSFTV_132",NA,"Salt","E3","2","0"
"NSFTV_133",NA,"Salt","E3","2","0"
"NSFTV_134",3124,"Salt","E3","2","0"
"NSFTV_135",NA,"Salt","E3","2","0"
"NSFTV_139",NA,"Salt","E3","2","0"
"NSFTV_14",NA,"Salt","E3","2","0"
"NSFTV_140",NA,"Salt","E3","2","0"
"NSFTV_141",NA,"Salt","E3","2","0"
"NSFTV_142",4055,"Salt","E3","2","0"
"NSFTV_143",NA,"Salt","E3","2","0"
"NSFTV_144",NA,"Salt","E3","2","0"
"NSFTV_145",NA,"Salt","E3","2","0"
"NSFTV_146",NA,"Salt","E3","2","0"
"NSFTV_147",NA,"Salt","E3","2","0"
"NSFTV_148",NA,"Salt","E3","2","0"
"NSFTV_149",NA,"Salt","E3","2","0"
"NSFTV_15",NA,"Salt","E3","2","0"
"NSFTV_150",NA,"Salt","E3","2","0"
"NSFTV_151",NA,"Salt","E3","2","0"
"NSFTV_152",NA,"Salt","E3","2","0"
"NSFTV_153",NA,"Salt","E3","2","0"
"NSFTV_154",NA,"Salt","E3","2","0"
"NSFTV_155",NA,"Salt","E3","2","0"
"NSFTV_156",NA,"Salt","E3","2","0"
"NSFTV_157",NA,"Salt","E3","2","0"
"NSFTV_158",NA,"Salt","E3","2","0"
"NSFTV_159",NA,"Salt","E3","2","0"
"NSFTV_16",2254,"Salt","E3","2","0"
"NSFTV_160",NA,"Salt","E3","2","0"
"NSFTV_161",NA,"Salt","E3","2","0"
"NSFTV_162",NA,"Salt","E3","2","0"
"NSFTV_163",NA,"Salt","E3","2","0"
"NSFTV_164",NA,"Salt","E3","2","0"
"NSFTV_165",NA,"Salt","E3","2","0"
"NSFTV_166",NA,"Salt","E3","2","0"
"NSFTV_167",NA,"Salt","E3","2","0"
"NSFTV_168",NA,"Salt","E3","2","0"
"NSFTV_169",NA,"Salt","E3","2","0"
"NSFTV_17",2578,"Salt","E3","2","0"
"NSFTV_171",NA,"Salt","E3","2","0"
"NSFTV_172",NA,"Salt","E3","2","0"
"NSFTV_173",NA,"Salt","E3","2","0"
"NSFTV_174",NA,"Salt","E3","2","0"
"NSFTV_176",NA,"Salt","E3","2","0"
"NSFTV_177",NA,"Salt","E3","2","0"
"NSFTV_179",NA,"Salt","E3","2","0"
"NSFTV_18",NA,"Salt","E3","2","0"
"NSFTV_180",NA,"Salt","E3","2","0"
"NSFTV_182",NA,"Salt","E3","2","0"
"NSFTV_183",NA,"Salt","E3","2","0"
"NSFTV_184",NA,"Salt","E3","2","0"
"NSFTV_185",NA,"Salt","E3","2","0"
"NSFTV_186",NA,"Salt","E3","2","0"
"NSFTV_187",NA,"Salt","E3","2","0"
"NSFTV_188",NA,"Salt","E3","2","0"
"NSFTV_189",NA,"Salt","E3","2","0"
"NSFTV_19",4630,"Salt","E3","2","0"
"NSFTV_190",NA,"Salt","E3","2","0"
"NSFTV_191",NA,"Salt","E3","2","0"
"NSFTV_192",NA,"Salt","E3","2","0"
"NSFTV_193",NA,"Salt","E3","2","0"
"NSFTV_195",NA,"Salt","E3","2","0"
"NSFTV_198",NA,"Salt","E3","2","0"
"NSFTV_199",NA,"Salt","E3","2","0"
"NSFTV_200",NA,"Salt","E3","2","0"
"NSFTV_202",NA,"Salt","E3","2","0"
"NSFTV_203",NA,"Salt","E3","2","0"
"NSFTV_205",NA,"Salt","E3","2","0"
"NSFTV_206",NA,"Salt","E3","2","0"
"NSFTV_207",NA,"Salt","E3","2","0"
"NSFTV_208",NA,"Salt","E3","2","0"
"NSFTV_209",NA,"Salt","E3","2","0"
"NSFTV_21",3286,"Salt","E3","2","0"
"NSFTV_211",NA,"Salt","E3","2","0"
"NSFTV_213",NA,"Salt","E3","2","0"
"NSFTV_214",NA,"Salt","E3","2","0"
"NSFTV_215",NA,"Salt","E3","2","0"
"NSFTV_216",NA,"Salt","E3","2","0"
"NSFTV_217",NA,"Salt","E3","2","0"
"NSFTV_218",NA,"Salt","E3","2","0"
"NSFTV_219",NA,"Salt","E3","2","0"
"NSFTV_220",NA,"Salt","E3","2","0"
"NSFTV_221",NA,"Salt","E3","2","0"
"NSFTV_222",NA,"Salt","E3","2","0"
"NSFTV_223",NA,"Salt","E3","2","0"
"NSFTV_224",NA,"Salt","E3","2","0"
"NSFTV_225",NA,"Salt","E3","2","0"
"NSFTV_226",NA,"Salt","E3","2","0"
"NSFTV_227",NA,"Salt","E3","2","0"
"NSFTV_228",NA,"Salt","E3","2","0"
"NSFTV_229",NA,"Salt","E3","2","0"
"NSFTV_23",3886,"Salt","E3","2","0"
"NSFTV_231",NA,"Salt","E3","2","0"
"NSFTV_233",NA,"Salt","E3","2","0"
"NSFTV_234",NA,"Salt","E3","2","0"
"NSFTV_235",NA,"Salt","E3","2","0"
"NSFTV_236",NA,"Salt","E3","2","0"
"NSFTV_237",NA,"Salt","E3","2","0"
"NSFTV_239",NA,"Salt","E3","2","0"
"NSFTV_24",NA,"Salt","E3","2","0"
"NSFTV_240",NA,"Salt","E3","2","0"
"NSFTV_241",NA,"Salt","E3","2","0"
"NSFTV_242",NA,"Salt","E3","2","0"
"NSFTV_243",NA,"Salt","E3","2","0"
"NSFTV_244",NA,"Salt","E3","2","0"
"NSFTV_245",NA,"Salt","E3","2","0"
"NSFTV_246",NA,"Salt","E3","2","0"
"NSFTV_247",NA,"Salt","E3","2","0"
"NSFTV_248",NA,"Salt","E3","2","0"
"NSFTV_25",3875,"Salt","E3","2","0"
"NSFTV_250",NA,"Salt","E3","2","0"
"NSFTV_251",NA,"Salt","E3","2","0"
"NSFTV_252",NA,"Salt","E3","2","0"
"NSFTV_253",NA,"Salt","E3","2","0"
"NSFTV_254",NA,"Salt","E3","2","0"
"NSFTV_255",NA,"Salt","E3","2","0"
"NSFTV_256",NA,"Salt","E3","2","0"
"NSFTV_257",NA,"Salt","E3","2","0"
"NSFTV_258",NA,"Salt","E3","2","0"
"NSFTV_259",NA,"Salt","E3","2","0"
"NSFTV_26",NA,"Salt","E3","2","0"
